Name,Realm,Level,Class,Race,Rank,AQ,AP,Alt?,Main,iLvl,Last Login,Raider.io,Armory,Logs
Vorthos,terokkar,90,Demon Hunter,Void Elf,Vice Guild Master,1530.0,12780.0,True,Cyainabit,234,2026-03-13 23:05:14,https://raider.io/characters/eu/terokkar/vorthos,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/vorthos,https://www.warcraftlogs.com/character/eu/terokkar/vorthos
Galimemnon,darkspear,89,Warrior,Human,Full Moon,1811.0,15790.0,True,Nallo,185,2026-03-15 17:23:34,https://raider.io/characters/eu/darkspear/galimemnon,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/galimemnon,https://www.warcraftlogs.com/character/eu/darkspear/galimemnon
Wukong,darkspear,90,Monk,,Waxing Moon,1074.0,9170.0,True,Khaom,228,2026-03-14 17:14:38,https://raider.io/characters/eu/darkspear/wukong,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/wukong,https://www.warcraftlogs.com/character/eu/darkspear/wukong
Mecharogue,burning-steppes,83,Rogue,Mechagnome,Half Moon,1144.0,9630.0,False,Mecharogue,135,2026-03-08 21:40:36,https://raider.io/characters/eu/burning-steppes/mecharogue,https://worldofwarcraft.blizzard.com/en-gb/character/eu/burning-steppes/mecharogue,https://www.warcraftlogs.com/character/eu/burning-steppes/mecharogue
Papawilly,darkspear,90,Druid,Kul Tiran,Waxing Moon,612.0,5185.0,False,Papawilly,192,2026-03-15 18:32:25,https://raider.io/characters/eu/darkspear/papawilly,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/papawilly,https://www.warcraftlogs.com/character/eu/darkspear/papawilly
Frogfriend,darkspear,82,Druid,,Full Moon,1298.0,10845.0,True,Froglover,131,2026-03-13 14:35:58,https://raider.io/characters/eu/darkspear/frogfriend,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/frogfriend,https://www.warcraftlogs.com/character/eu/darkspear/frogfriend
Mávis,terokkar,82,Druid,,New Moon,632.0,5825.0,True,Olívíá,128,2026-03-05 12:52:52,https://raider.io/characters/eu/terokkar/mávis,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/mávis,https://www.warcraftlogs.com/character/eu/terokkar/mávis
Tankysmashy,terokkar,84,Paladin,Lightforged Draenei,Half Moon,1540.0,12530.0,False,Tankysmashy,149,2026-03-16 11:45:18,https://raider.io/characters/eu/terokkar/tankysmashy,https://worldofwarcraft.blizzard.com/en-gb/character/eu/terokkar/tankysmashy,https://www.warcraftlogs.com/character/eu/terokkar/tankysmashy
Bolzebub,darkspear,24,Demon Hunter,Void Elf,New Moon,1800.0,15685.0,True,Nallo,18,2026-03-13 20:55:24,https://raider.io/characters/eu/darkspear/bolzebub,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/bolzebub,https://www.warcraftlogs.com/character/eu/darkspear/bolzebub
Holyjer,darkspear,18,Paladin,Lightforged Draenei,New Moon,1874.0,16870.0,True,Ecologicjer,10,2026-03-15 19:19:35,https://raider.io/characters/eu/darkspear/holyjer,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/holyjer,https://www.warcraftlogs.com/character/eu/darkspear/holyjer
Eviljer,darkspear,90,Warlock,Gnome,Full Moon,1875.0,16880.0,True,Ecologicjer,224,2026-03-16 12:09:00,https://raider.io/characters/eu/darkspear/eviljer,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/eviljer,https://www.warcraftlogs.com/character/eu/darkspear/eviljer
Avantar,darkspear,10,Shaman,,New Moon,4083.0,33930.0,True,Olgítsa,6,2026-03-12 15:51:46,https://raider.io/characters/eu/darkspear/avantar,https://worldofwarcraft.blizzard.com/en-gb/character/eu/darkspear/avantar,https://www.warcraftlogs.com/character/eu/darkspear/avantar
Lamexxie,ragnaros,90,Shaman,Vulpera,Full Moon,2532.0,22250.0,False,Lamexxie,209,2026-03-12 14:16:34,https://raider.io/characters/eu/ragnaros/lamexxie,https://worldofwarcraft.blizzard.com/en-gb/character/eu/ragnaros/lamexxie,https://www.warcraftlogs.com/character/eu/ragnaros/lamexxie
Galadriél,ragnaros,87,Death Knight,Blood Elf,Half Moon,2824.0,23115.0,False,Galadriél,168,2026-03-16 12:00:58,https://raider.io/characters/eu/ragnaros/galadriél,https://worldofwarcraft.blizzard.com/en-gb/character/eu/ragnaros/galadriél,https://www.warcraftlogs.com/character/eu/ragnaros/galadriél
Nìghtwolf,frostmane,90,Druid,Night Elf,Waxing Moon,2745.0,21815.0,False,Nìghtwolf,237,2026-03-14 23:08:18,https://raider.io/characters/eu/frostmane/nìghtwolf,https://worldofwarcraft.blizzard.com/en-gb/character/eu/frostmane/nìghtwolf,https://www.warcraftlogs.com/character/eu/frostmane/nìghtwolf
Rèxy,frostmane,80,Warrior,Gnome,New Moon,2626.0,20840.0,True,Nìghtwolf,159,2026-02-20 02:05:20,https://raider.io/characters/eu/frostmane/rèxy,https://worldofwarcraft.blizzard.com/en-gb/character/eu/frostmane/rèxy,https://www.warcraftlogs.com/character/eu/frostmane/rèxy
Nìghtblade,frostmane,90,Demon Hunter,Night Elf,Full Moon,2745.0,21815.0,True,Nìghtwolf,241,2026-03-14 22:57:51,https://raider.io/characters/eu/frostmane/nìghtblade,https://worldofwarcraft.blizzard.com/en-gb/character/eu/frostmane/nìghtblade,https://www.warcraftlogs.com/character/eu/frostmane/nìghtblade
Webnado,ragnaros,80,Warrior,Dwarf,Half Moon,2288.0,18705.0,False,Webnado,146,2026-01-22 23:39:42,https://raider.io/characters/eu/ragnaros/webnado,https://worldofwarcraft.blizzard.com/en-gb/character/eu/ragnaros/webnado,https://www.warcraftlogs.com/character/eu/ragnaros/webnado
Valevias,twisting-nether,90,Demon Hunter,Blood Elf,Half Moon,2406.0,19260.0,False,Valevias,231,2026-03-15 23:03:29,https://raider.io/characters/eu/twisting-nether/valevias,https://worldofwarcraft.blizzard.com/en-gb/character/eu/twisting-nether/valevias,https://www.warcraftlogs.com/character/eu/twisting-nether/valevias
Nightwítch,ragnaros,90,Druid,Night Elf,Waxing Moon,2810.0,23020.0,True,Galadriél,216,2026-03-14 14:17:14,https://raider.io/characters/eu/ragnaros/nightwítch,https://worldofwarcraft.blizzard.com/en-gb/character/eu/ragnaros/nightwítch,https://www.warcraftlogs.com/character/eu/ragnaros/nightwítch
Dragonwítch,ragnaros,90,Hunter,Dracthyr,Full Moon,2813.0,23045.0,True,Galadriél,243,2026-03-16 13:54:54,https://raider.io/characters/eu/ragnaros/dragonwítch,https://worldofwarcraft.blizzard.com/en-gb/character/eu/ragnaros/dragonwítch,https://www.warcraftlogs.com/character/eu/ragnaros/dragonwítch
Valenthra,ragnaros,80,Death Knight,Night Elf,Half Moon,896.0,7970.0,False,Valenthra,712,2026-01-13 18:07:24,https://raider.io/characters/eu/ragnaros/valenthra,https://worldofwarcraft.blizzard.com/en-gb/character/eu/ragnaros/valenthra,https://www.warcraftlogs.com/character/eu/ragnaros/valenthra
Rhaastfury,ragnaros,80,Demon Hunter,Night Elf,Half Moon,896.0,7970.0,True,Valenthra,709,2026-01-13 18:10:03,https://raider.io/characters/eu/ragnaros/rhaastfury,https://worldofwarcraft.blizzard.com/en-gb/character/eu/ragnaros/rhaastfury,https://www.warcraftlogs.com/character/eu/ragnaros/rhaastfury
Kristha,chamber-of-aspects,80,Warrior,Worgen,Full Moon,1730.0,15130.0,False,Kristha,707,2026-01-10 06:22:18,https://raider.io/characters/eu/chamber-of-aspects/kristha,https://worldofwarcraft.blizzard.com/en-gb/character/eu/chamber-of-aspects/kristha,https://www.warcraftlogs.com/character/eu/chamber-of-aspects/kristha
Wíggsy,kazzak,80,Death Knight,Mag'har Orc,Half Moon,2281.0,19290.0,True,Demoniwiggz,142,2026-03-09 23:21:55,https://raider.io/characters/eu/kazzak/wíggsy,https://worldofwarcraft.blizzard.com/en-gb/character/eu/kazzak/wíggsy,https://www.warcraftlogs.com/character/eu/kazzak/wíggsy
Wiggzard,kazzak,90,Mage,Orc,Waxing Moon,2308.0,19555.0,True,Demoniwiggz,222,2026-03-16 11:01:18,https://raider.io/characters/eu/kazzak/wiggzard,https://worldofwarcraft.blizzard.com/en-gb/character/eu/kazzak/wiggzard,https://www.warcraftlogs.com/character/eu/kazzak/wiggzard
Ime,silvermoon,47,Hunter,Human,Half Moon,1309.0,11615.0,False,Ime,158,2025-11-25 19:11:27,https://raider.io/characters/eu/silvermoon/ime,https://worldofwarcraft.blizzard.com/en-gb/character/eu/silvermoon/ime,https://www.warcraftlogs.com/character/eu/silvermoon/ime
Wíggzz,kazzak,90,Paladin,Earthen,Half Moon,2308.0,19555.0,True,Demoniwiggz,227,2026-03-15 22:26:49,https://raider.io/characters/eu/kazzak/wíggzz,https://worldofwarcraft.blizzard.com/en-gb/character/eu/kazzak/wíggzz,https://www.warcraftlogs.com/character/eu/kazzak/wíggzz
Dannia,silvermoon,90,Evoker,Dracthyr,Full Moon,4196.0,33255.0,False,Dannia,238,2026-03-15 23:10:01,https://raider.io/characters/eu/silvermoon/dannia,https://worldofwarcraft.blizzard.com/en-gb/character/eu/silvermoon/dannia,https://www.warcraftlogs.com/character/eu/silvermoon/dannia
Alexsonny,arathor,90,Paladin,Human,Full Moon,2778.0,23320.0,False,Alexsonny,228,2026-03-15 15:02:51,https://raider.io/characters/eu/arathor/alexsonny,https://worldofwarcraft.blizzard.com/en-gb/character/eu/arathor/alexsonny,https://www.warcraftlogs.com/character/eu/arathor/alexsonny
Manbearpigz,frostmane,87,Druid,Night Elf,Waxing Moon,2230.0,18450.0,False,Manbearpigz,163,2026-03-15 23:49:50,https://raider.io/characters/eu/frostmane/manbearpigz,https://worldofwarcraft.blizzard.com/en-gb/character/eu/frostmane/manbearpigz,https://www.warcraftlogs.com/character/eu/frostmane/manbearpigz
Bigwizard,silvermoon,80,Mage,Gnome,New Moon,3394.0,25445.0,True,Darkfury,151,2026-02-27 10:50:58,https://raider.io/characters/eu/silvermoon/bigwizard,https://worldofwarcraft.blizzard.com/en-gb/character/eu/silvermoon/bigwizard,https://www.warcraftlogs.com/character/eu/silvermoon/bigwizard
Dididamoshni,kazzak,80,Rogue,Night Elf,Half Moon,1375.0,11590.0,False,Dididamoshni,119,2026-02-15 08:20:56,https://raider.io/characters/eu/kazzak/dididamoshni,https://worldofwarcraft.blizzard.com/en-gb/character/eu/kazzak/dididamoshni,https://www.warcraftlogs.com/character/eu/kazzak/dididamoshni
Demonhunte,outland,80,Demon Hunter,Night Elf,Full Moon,1266.0,10955.0,True,Demonglide,684,2026-01-08 11:29:25,https://raider.io/characters/eu/outland/demonhunte,https://worldofwarcraft.blizzard.com/en-gb/character/eu/outland/demonhunte,https://www.warcraftlogs.com/character/eu/outland/demonhunte
Sungjinwóo,outland,80,Paladin,Earthen,Waxing Moon,2147.0,17790.0,False,Sungjinwóo,127,2026-03-05 23:25:09,https://raider.io/characters/eu/outland/sungjinwóo,https://worldofwarcraft.blizzard.com/en-gb/character/eu/outland/sungjinwóo,https://www.warcraftlogs.com/character/eu/outland/sungjinwóo
Trafalgarláw,outland,80,Hunter,Night Elf,Full Moon,2130.0,17640.0,True,Sungjinwóo,121,2026-03-03 19:29:52,https://raider.io/characters/eu/outland/trafalgarláw,https://worldofwarcraft.blizzard.com/en-gb/character/eu/outland/trafalgarláw,https://www.warcraftlogs.com/character/eu/outland/trafalgarláw
Kuroyukihimé,outland,90,Mage,Night Elf,Full Moon,2157.0,17880.0,True,Sungjinwóo,217,2026-03-12 18:02:58,https://raider.io/characters/eu/outland/kuroyukihimé,https://worldofwarcraft.blizzard.com/en-gb/character/eu/outland/kuroyukihimé,https://www.warcraftlogs.com/character/eu/outland/kuroyukihimé
Harukasakura,outland,81,Monk,Night Elf,New Moon,2152.0,17830.0,True,Sungjinwóo,88,2026-03-08 17:41:15,https://raider.io/characters/eu/outland/harukasakura,https://worldofwarcraft.blizzard.com/en-gb/character/eu/outland/harukasakura,https://www.warcraftlogs.com/character/eu/outland/harukasakura
Evimist,sylvanas,90,Monk,Night Elf,New Moon,2461.0,20035.0,True,Eviblaze,237,2026-03-14 15:42:40,https://raider.io/characters/eu/sylvanas/evimist,https://worldofwarcraft.blizzard.com/en-gb/character/eu/sylvanas/evimist,https://www.warcraftlogs.com/character/eu/sylvanas/evimist
Manjirou,outland,85,Rogue,Night Elf,Full Moon,2160.0,17900.0,True,Sungjinwóo,148,2026-03-15 19:05:29,https://raider.io/characters/eu/outland/manjirou,https://worldofwarcraft.blizzard.com/en-gb/character/eu/outland/manjirou,https://www.warcraftlogs.com/character/eu/outland/manjirou
Sungjinwoó,outland,82,Druid,Night Elf,Full Moon,2157.0,17880.0,True,Sungjinwóo,127,2026-03-11 15:35:12,https://raider.io/characters/eu/outland/sungjinwoó,https://worldofwarcraft.blizzard.com/en-gb/character/eu/outland/sungjinwoó,https://www.warcraftlogs.com/character/eu/outland/sungjinwoó
Darkchi,silvermoon,80,Monk,Void Elf,New Moon,3478.0,26120.0,True,Darkfury,101,2026-03-13 19:19:14,https://raider.io/characters/eu/silvermoon/darkchi,https://worldofwarcraft.blizzard.com/en-gb/character/eu/silvermoon/darkchi,https://www.warcraftlogs.com/character/eu/silvermoon/darkchi
Smacit,silvermoon,87,Warlock,Night Elf,Half Moon,1946.0,16935.0,True,Primtah,161,2026-03-15 21:38:16,https://raider.io/characters/eu/silvermoon/smacit,https://worldofwarcraft.blizzard.com/en-gb/character/eu/silvermoon/smacit,https://www.warcraftlogs.com/character/eu/silvermoon/smacit
Lifecaller,silvermoon,80,Shaman,Earthen,Half Moon,3394.0,25445.0,True,Darkfury,130,2026-02-27 10:52:29,https://raider.io/characters/eu/silvermoon/lifecaller,https://worldofwarcraft.blizzard.com/en-gb/character/eu/silvermoon/lifecaller,https://www.warcraftlogs.com/character/eu/silvermoon/lifecaller
Kuróyukihime,outland,80,Demon Hunter,Night Elf,New Moon,2100.0,17535.0,True,Sungjinwóo,532,2025-11-21 14:41:44,https://raider.io/characters/eu/outland/kuróyukihime,https://worldofwarcraft.blizzard.com/en-gb/character/eu/outland/kuróyukihime,https://www.warcraftlogs.com/character/eu/outland/kuróyukihime
Randalthór,outland,80,Hunter,Dracthyr,Waxing Moon,2120.0,17615.0,True,Sungjinwóo,776,2026-01-15 19:59:18,https://raider.io/characters/eu/outland/randalthór,https://worldofwarcraft.blizzard.com/en-gb/character/eu/outland/randalthór,https://www.warcraftlogs.com/character/eu/outland/randalthór
Loftykonuk,silvermoon,80,Death Knight,Dark Iron Dwarf,New Moon,1341.0,10455.0,False,Loftykonuk,757,2025-12-18 11:07:13,https://raider.io/characters/eu/silvermoon/loftykonuk,https://worldofwarcraft.blizzard.com/en-gb/character/eu/silvermoon/loftykonuk,https://www.warcraftlogs.com/character/eu/silvermoon/loftykonuk
Verronah,frostmane,80,Paladin,Draenei,New Moon,237.0,2245.0,False,Verronah,152,2026-03-06 04:33:35,https://raider.io/characters/eu/frostmane/verronah,https://worldofwarcraft.blizzard.com/en-gb/character/eu/frostmane/verronah,https://www.warcraftlogs.com/character/eu/frostmane/verronah
Alperin,silvermoon,80,Warrior,Human,Half Moon,1437.0,11370.0,True,Loftykonuk,698,2026-01-03 03:51:47,https://raider.io/characters/eu/silvermoon/alperin,https://worldofwarcraft.blizzard.com/en-gb/character/eu/silvermoon/alperin,https://www.warcraftlogs.com/character/eu/silvermoon/alperin
Loftypanda,silvermoon,80,Monk,Pandaren,Waxing Moon,1426.0,11310.0,True,Loftykonuk,648,2026-01-02 08:19:59,https://raider.io/characters/eu/silvermoon/loftypanda,https://worldofwarcraft.blizzard.com/en-gb/character/eu/silvermoon/loftypanda,https://www.warcraftlogs.com/character/eu/silvermoon/loftypanda
Cindarion,silvermoon,34,Druid,Night Elf,New Moon,780.0,6880.0,False,Cindarion,138,2026-01-11 11:43:15,https://raider.io/characters/eu/silvermoon/cindarion,https://worldofwarcraft.blizzard.com/en-gb/character/eu/silvermoon/cindarion,https://www.warcraftlogs.com/character/eu/silvermoon/cindarion
Mesay,silvermoon,80,Mage,Night Elf,New Moon,1419.0,11435.0,False,Mesay,167,2026-03-07 21:35:08,https://raider.io/characters/eu/silvermoon/mesay,https://worldofwarcraft.blizzard.com/en-gb/character/eu/silvermoon/mesay,https://www.warcraftlogs.com/character/eu/silvermoon/mesay
Simplefurion,chamber-of-aspects,90,Druid,Night Elf,Full Moon,961.0,8455.0,True,Valenthra,237,2026-03-15 19:18:17,https://raider.io/characters/eu/chamber-of-aspects/simplefurion,https://worldofwarcraft.blizzard.com/en-gb/character/eu/chamber-of-aspects/simplefurion,https://www.warcraftlogs.com/character/eu/chamber-of-aspects/simplefurion
Aquahoshino,outland,81,Warlock,,New Moon,2151.0,17820.0,True,Sungjinwóo,103,2026-03-07 18:54:38,https://raider.io/characters/eu/outland/aquahoshino,https://worldofwarcraft.blizzard.com/en-gb/character/eu/outland/aquahoshino,https://www.warcraftlogs.com/character/eu/outland/aquahoshino
Cagallyx,arathor,80,Demon Hunter,Night Elf,Full Moon,2685.0,22495.0,True,Alexsonny,120,2026-02-14 14:05:01,https://raider.io/characters/eu/arathor/cagallyx,https://worldofwarcraft.blizzard.com/en-gb/character/eu/arathor/cagallyx,https://www.warcraftlogs.com/character/eu/arathor/cagallyx
Cagallyz,arathor,80,Death Knight,Human,Full Moon,2717.0,22825.0,True,Alexsonny,124,2026-02-25 16:39:09,https://raider.io/characters/eu/arathor/cagallyz,https://worldofwarcraft.blizzard.com/en-gb/character/eu/arathor/cagallyz,https://www.warcraftlogs.com/character/eu/arathor/cagallyz
Alexissonny,arathor,80,Warlock,Void Elf,Full Moon,2684.0,22525.0,True,Alexsonny,116,2026-02-05 16:05:31,https://raider.io/characters/eu/arathor/alexissonny,https://worldofwarcraft.blizzard.com/en-gb/character/eu/arathor/alexissonny,https://www.warcraftlogs.com/character/eu/arathor/alexissonny
Alexiasonny,arathor,90,Shaman,Draenei,Full Moon,2773.0,23270.0,True,Alexsonny,216,2026-03-14 12:59:57,https://raider.io/characters/eu/arathor/alexiasonny,https://worldofwarcraft.blizzard.com/en-gb/character/eu/arathor/alexiasonny,https://www.warcraftlogs.com/character/eu/arathor/alexiasonny
Eviform,sylvanas,84,Druid,Night Elf,New Moon,2459.0,20020.0,True,Eviblaze,124,2026-03-13 22:04:36,https://raider.io/characters/eu/sylvanas/eviform,https://worldofwarcraft.blizzard.com/en-gb/character/eu/sylvanas/eviform,https://www.warcraftlogs.com/character/eu/sylvanas/eviform
Evì,sylvanas,84,Rogue,Dwarf,New Moon,2462.0,20045.0,True,Eviblaze,143,2026-03-15 23:13:07,https://raider.io/characters/eu/sylvanas/evì,https://worldofwarcraft.blizzard.com/en-gb/character/eu/sylvanas/evì,https://www.warcraftlogs.com/character/eu/sylvanas/evì
Alexiastory,arathor,90,Monk,Human,Full Moon,2773.0,23270.0,True,Alexsonny,219,2026-03-14 12:55:55,https://raider.io/characters/eu/arathor/alexiastory,https://worldofwarcraft.blizzard.com/en-gb/character/eu/arathor/alexiastory,https://www.warcraftlogs.com/character/eu/arathor/alexiastory
Eviwrath,sylvanas,80,Paladin,Human,Half Moon,2406.0,19590.0,True,Eviblaze,138,2026-03-02 20:21:17,https://raider.io/characters/eu/sylvanas/eviwrath,https://worldofwarcraft.blizzard.com/en-gb/character/eu/sylvanas/eviwrath,https://www.warcraftlogs.com/character/eu/sylvanas/eviwrath
Hazl,balnazzar,83,Warrior,Human,Full Moon,930.0,8140.0,False,Hazl,134,2026-03-06 20:57:19,https://raider.io/characters/eu/balnazzar/hazl,https://worldofwarcraft.blizzard.com/en-gb/character/eu/balnazzar/hazl,https://www.warcraftlogs.com/character/eu/balnazzar/hazl
Døts,hellfire,80,Warlock,Void Elf,Half Moon,2838.0,21530.0,False,Døts,142,2026-03-03 19:08:22,https://raider.io/characters/eu/hellfire/døts,https://worldofwarcraft.blizzard.com/en-gb/character/eu/hellfire/døts,https://www.warcraftlogs.com/character/eu/hellfire/døts
Flærry,hellfire,80,Warrior,Earthen,Half Moon,2838.0,21530.0,True,Døts,106,2026-03-03 19:19:15,https://raider.io/characters/eu/hellfire/flærry,https://worldofwarcraft.blizzard.com/en-gb/character/eu/hellfire/flærry,https://www.warcraftlogs.com/character/eu/hellfire/flærry
